DATA_ATUAL HORA_ATUAL PID  MEMTOTAL %CPU %MEM TIME MSECOND
2023-03-29 02:33:53 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:54 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:55 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:56 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:57 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:58 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:59 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:00 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:01 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:02 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:03 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:05 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:06 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:07 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:08 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:09 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:11 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:12 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:13 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:14 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:15 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:18 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:19 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:20 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:21 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:22 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:24 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:25 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:26 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:28 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:30 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:31 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:32 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:33 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:34 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:36 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:37 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:38 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:39 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:40 97214 3892952  0.2  0.1 00:00:00 720000
